@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC
@ATTRIBUTE location NUMERIC

@DATA
254833,10403,5,20150122112415,01,1234,949,240,45,26
77240716,10403,2,20150120104833,01,1234,949,240,45,26
71278621,10403,4,20150119204550,01,1234,949,240,45,26
45370173,10403,4,20150119073752,01,1234,949,240,45,26
608992,5426815,5,20140625033537,06,887,649,192,46,26
17450462,5426815,4,20140623050029,06,887,649,192,46,26
54085780,5426815,5,20140622145121,06,887,649,192,46,26
41608243,5426815,4,20140620224229,06,887,649,192,46,26
83178332,5426815,1,20140620150416,06,887,649,192,46,26
54461838,5426815,5,20140620144120,06,887,649,192,46,26
45098691,5426815,1,20140620143846,06,887,649,192,46,26
64347288,5426815,5,20140620083951,06,887,649,192,46,26
61514577,5426815,3,20140619004843,06,887,649,192,46,26
218273,5426815,3,20140617141805,06,887,649,192,46,26
78199724,5426815,4,20140612131003,06,887,649,192,46,26
79231740,5426815,5,20140611171311,06,887,649,192,46,26
30171593,5426815,4,20140609180905,06,887,649,192,46,26
62867573,5426815,5,20140609141427,06,887,649,192,46,26
48073258,5426815,5,20140608190240,06,887,649,192,46,26
268979,6329611,4,20140905103745,09,688,598,70,19,26
10140711,6329611,4,20140905102201,09,688,598,70,19,26
5370715,6329611,4,20140905101948,09,688,598,70,19,26
44803630,6329611,4,20140905101239,09,688,598,70,19,26
422163,6329611,4,20140905100149,09,688,598,70,19,26
32319701,6329611,5,20140904190103,09,688,598,70,19,26
637388,6329611,4,20140903171151,09,688,598,70,19,26
17078350,6329611,4,20140903164755,09,688,598,70,19,26
41099377,6329611,4,20140903163633,09,688,598,70,19,26
306468,6329611,4,20140903160942,09,688,598,70,19,26
681517,6329611,4,20140903155818,09,688,598,70,19,26
5590268,6329611,3,20140903152720,09,688,598,70,19,26
178568,6329611,4,20140903150807,09,688,598,70,19,26
63264870,6329611,4,20140903150312,09,688,598,70,19,26
44088861,6329611,4,20140903145409,09,688,598,70,19,26
61643081,10403,5,20150306092013,03,1234,949,240,45,26
17766934,10403,4,20150305215738,03,1234,949,240,45,26
56462916,10403,4,20150301230320,03,1234,949,240,45,26
89177594,10403,5,20150226195931,02,1234,949,240,45,26
69665308,10403,4,20150223162831,02,1234,949,240,45,26
78155734,10403,4,20150223091611,02,1234,949,240,45,26
1129228,10403,5,20150219122904,02,1234,949,240,45,26
5093776,10403,4,20150217145744,02,1234,949,240,45,26
73586592,10403,3,20150216004530,02,1234,949,240,45,26
180497,10403,4,20150212195227,02,1234,949,240,45,26
809582,10403,3,20150212152927,02,1234,949,240,45,26
5259748,10403,4,20150211210912,02,1234,949,240,45,26
36235136,10403,5,20150210223847,02,1234,949,240,45,26
19315792,10403,4,20150207222540,02,1234,949,240,45,26
31225865,10403,4,20150206180628,02,1234,949,240,45,26
62318820,5426815,4,20140716112649,07,887,649,192,46,26
17457159,5426815,4,20140716104311,07,887,649,192,46,26
63934901,5426815,4,20140713233323,07,887,649,192,46,26
50473920,5426815,4,20140710222345,07,887,649,192,46,26
64760377,5426815,5,20140709225828,07,887,649,192,46,26
87129258,5426815,5,20140708235027,07,887,649,192,46,26
31406605,5426815,5,20140708171555,07,887,649,192,46,26
10365904,5426815,5,20140704222325,07,887,649,192,46,26
80252019,5426815,4,20140704195927,07,887,649,192,46,26
35504615,5426815,3,20140703170623,07,887,649,192,46,26
36263923,5426815,3,20140702205923,07,887,649,192,46,26
39614211,5426815,4,20140702102954,07,887,649,192,46,26
19476002,5426815,4,20140630131028,06,887,649,192,46,26
17477270,5426815,4,20140628124133,06,887,649,192,46,26
19818392,5426815,5,20140626235058,06,887,649,192,46,26
61702243,6325817,5,20150714002036,07,1392,1214,151,23,26
78627467,6325817,4,20150713223438,07,1392,1214,151,23,26
38797847,6325817,4,20150713121630,07,1392,1214,151,23,26
76383453,6325817,3,20150712214659,07,1392,1214,151,23,26
19967882,6325817,4,20150712181702,07,1392,1214,151,23,26
10792962,6325817,3,20150711141703,07,1392,1214,151,23,26
63605050,6325817,3,20150711140353,07,1392,1214,151,23,26
56516287,6325817,5,20150709201838,07,1392,1214,151,23,26
71546294,6325817,5,20150708135951,07,1392,1214,151,23,26
77378753,6325817,4,20150708085453,07,1392,1214,151,23,26
44964196,6325817,4,20150707220837,07,1392,1214,151,23,26
69365582,6325817,4,20150707152900,07,1392,1214,151,23,26
53681507,6325817,5,20150707091014,07,1392,1214,151,23,26
73166008,6325817,3,20150705134229,07,1392,1214,151,23,26
72354806,6325817,5,20150705121435,07,1392,1214,151,23,26
66138968,6329611,5,20140909154152,09,688,598,70,19,26
66138968,6329611,5,20140909153838,09,688,598,70,19,26
17455975,6329611,3,20140905135552,09,688,598,70,19,26
5121764,6329611,4,20140905135242,09,688,598,70,19,26
19054827,6329611,4,20140905134353,09,688,598,70,19,26
4549369,6329611,4,20140905133319,09,688,598,70,19,26
5059234,6329611,4,20140905115539,09,688,598,70,19,26
1146321,6329611,4,20140905115058,09,688,598,70,19,26
57734432,6329611,3,20140905112721,09,688,598,70,19,26
40849434,6329611,4,20140905111735,09,688,598,70,19,26
1063817,6329611,4,20140905110530,09,688,598,70,19,26
371945,6329611,4,20140905110347,09,688,598,70,19,26
19267053,6329611,4,20140905110148,09,688,598,70,19,26
19206881,6329611,4,20140905105739,09,688,598,70,19,26
1045935,6329611,4,20140905105522,09,688,598,70,19,26
82881029,10403,3,20150406161926,04,1234,949,240,45,26
72998748,10403,5,20150405205654,04,1234,949,240,45,26
257524,10403,4,20150405154827,04,1234,949,240,45,26
46928718,10403,5,20150404173536,04,1234,949,240,45,26
73104670,10403,5,20150328232903,03,1234,949,240,45,26
689786,10403,5,20150328215626,03,1234,949,240,45,26
17471530,10403,5,20150326215741,03,1234,949,240,45,26
32482515,10403,5,20150325151322,03,1234,949,240,45,26
81735636,10403,3,20150324124821,03,1234,949,240,45,26
5638429,10403,3,20150323203912,03,1234,949,240,45,26
41286983,10403,3,20150318151926,03,1234,949,240,45,26
65117678,10403,4,20150315144150,03,1234,949,240,45,26
74863985,10403,4,20150312104555,03,1234,949,240,45,26
407922,10403,4,20150310170905,03,1234,949,240,45,26
51765715,10403,3,20150306140710,03,1234,949,240,45,26
49058158,5426815,4,20140802001005,08,887,649,192,46,26
56914916,5426815,4,20140801105900,08,887,649,192,46,26
19586105,5426815,5,20140801081255,08,887,649,192,46,26
56648350,5426815,3,20140731010403,07,887,649,192,46,26
57654925,5426815,4,20140730185900,07,887,649,192,46,26
70366775,5426815,5,20140729141649,07,887,649,192,46,26
71155648,5426815,4,20140727123921,07,887,649,192,46,26
41860415,5426815,2,20140726191309,07,887,649,192,46,26
44507723,5426815,4,20140724091906,07,887,649,192,46,26
89153074,5426815,3,20140722091521,07,887,649,192,46,26
87629739,5426815,4,20140720214314,07,887,649,192,46,26
17511463,5426815,4,20140718020538,07,887,649,192,46,26
44993135,5426815,5,20140717220608,07,887,649,192,46,26
52789669,5426815,5,20140717160711,07,887,649,192,46,26
19642384,5426815,3,20140716224840,07,887,649,192,46,26
71812728,6329611,4,20140929130248,09,688,598,70,19,26
50377030,6329611,4,20140929094359,09,688,598,70,19,26
17667015,6329611,5,20140926165547,09,688,598,70,19,26
10176379,6329611,4,20140926163630,09,688,598,70,19,26
10176379,6329611,5,20140926163532,09,688,598,70,19,26
75023873,6329611,5,20140925161734,09,688,598,70,19,26
878802,6329611,5,20140925140531,09,688,598,70,19,26
30147442,6329611,5,20140922202414,09,688,598,70,19,26
60001944,6329611,4,20140922155449,09,688,598,70,19,26
86923145,6329611,4,20140920131710,09,688,598,70,19,26
19370968,6329611,5,20140918175132,09,688,598,70,19,26
86569449,6329611,5,20140916081853,09,688,598,70,19,26
17409862,6329611,5,20140914171824,09,688,598,70,19,26
17130191,6329611,4,20140912100358,09,688,598,70,19,26
17130191,6329611,4,20140912100344,09,688,598,70,19,26
90104087,10403,5,20150507145902,05,1234,949,240,45,26
41269708,10403,3,20150503105057,05,1234,949,240,45,26
90096428,10403,2,20150426164123,04,1234,949,240,45,26
19837452,10403,3,20150425192746,04,1234,949,240,45,26
74667840,10403,5,20150425115202,04,1234,949,240,45,26
56978592,10403,4,20150425111454,04,1234,949,240,45,26
58787959,10403,5,20150423212045,04,1234,949,240,45,26
5458880,10403,4,20150423143122,04,1234,949,240,45,26
46087728,10403,5,20150420112952,04,1234,949,240,45,26
59226105,10403,3,20150415160903,04,1234,949,240,45,26
84726230,10403,4,20150413142207,04,1234,949,240,45,26
81927991,10403,4,20150411103152,04,1234,949,240,45,26
49719517,10403,5,20150410180539,04,1234,949,240,45,26
67236416,10403,5,20150409164852,04,1234,949,240,45,26
82316028,10403,3,20150408110502,04,1234,949,240,45,26
19738451,5426815,3,20140818102148,08,887,649,192,46,26
587403,5426815,5,20140816194604,08,887,649,192,46,26
771508,5426815,4,20140815111642,08,887,649,192,46,26
30856979,5426815,4,20140814151132,08,887,649,192,46,26
5488267,5426815,4,20140813094706,08,887,649,192,46,26
864250,5426815,4,20140813082748,08,887,649,192,46,26
85874850,5426815,4,20140810131224,08,887,649,192,46,26
77861261,5426815,4,20140807171254,08,887,649,192,46,26
40623630,5426815,5,20140807151111,08,887,649,192,46,26
42014669,5426815,5,20140807110232,08,887,649,192,46,26
41215336,5426815,4,20140806115109,08,887,649,192,46,26
17127087,5426815,5,20140805175912,08,887,649,192,46,26
72002303,5426815,4,20140804103452,08,887,649,192,46,26
19576397,5426815,4,20140803224954,08,887,649,192,46,26
939227,5426815,4,20140802213051,08,887,649,192,46,26
57775426,5428022,4,20140430154010,04,1,0,0,0,35
58381198,1066098,3,20170907213508,09,16,10,4,2,35
34701954,1066098,3,20170810183832,08,16,10,4,2,35
85795942,1066098,5,20160418085346,04,16,10,4,2,35
864250,1066098,2,20150831102147,08,16,10,4,2,35
73814274,1066098,3,20150402215545,04,16,10,4,2,35
82550856,1066098,4,20141229093717,12,16,10,4,2,35
194115,1066098,4,20141124104342,11,16,10,4,2,35
54742464,1066098,5,20141022150707,10,16,10,4,2,35
64160917,1066098,4,20140821162746,08,16,10,4,2,35
923145,1066098,4,20140821135720,08,16,10,4,2,35
19083211,1066098,3,20140609105419,06,16,10,4,2,35
83458768,1066098,4,20140411141609,04,16,10,4,2,35
66807807,1066098,5,20140318153625,03,16,10,4,2,35
76413826,1066098,5,20140209232025,02,16,10,4,2,35
64397620,1066098,5,20140202211335,02,16,10,4,2,35
81307596,6329611,4,20141106172949,11,688,598,70,19,35
85927000,6329611,5,20141106111543,11,688,598,70,19,35
68617530,6329611,4,20141103141717,11,688,598,70,19,35
10973205,6329611,4,20141028175106,10,688,598,70,19,35
10443110,6329611,5,20141020151524,10,688,598,70,19,35
1063817,6329611,3,20141020112615,10,688,598,70,19,35
72096360,6329611,5,20141017153518,10,688,598,70,19,35
10286887,6329611,3,20141012165655,10,688,598,70,19,35
89166118,6329611,5,20141010140652,10,688,598,70,19,35
64871110,6329611,5,20141010113234,10,688,598,70,19,35
17203024,6329611,5,20141008171152,10,688,598,70,19,35
18029780,6329611,5,20141007220750,10,688,598,70,19,35
74771350,6329611,4,20141007134003,10,688,598,70,19,35
84677850,6329611,5,20141003221459,10,688,598,70,19,35
81928271,6329611,3,20140930040843,09,688,598,70,19,35
17694670,5426815,4,20140820151512,08,887,649,192,46,35
10322597,5426815,4,20140820150742,08,887,649,192,46,35
19930824,5426815,4,20140820150554,08,887,649,192,46,35
836854,5426815,4,20140820143951,08,887,649,192,46,35
55450323,5426815,4,20140820135124,08,887,649,192,46,35
76736015,5426815,4,20140820134459,08,887,649,192,46,35
17283573,5426815,4,20140820133232,08,887,649,192,46,35
518098,5426815,4,20140820111157,08,887,649,192,46,35
80530996,5426815,4,20140820101203,08,887,649,192,46,35
71359477,5426815,4,20140819175337,08,887,649,192,46,35
37033204,5426815,4,20140819141319,08,887,649,192,46,35
19182152,5426815,4,20140819120233,08,887,649,192,46,35
13140863,5426815,3,20140819095637,08,887,649,192,46,35
75139859,5426815,4,20140818165642,08,887,649,192,46,35
19345889,5426815,3,20140818141704,08,887,649,192,46,35
69261420,10403,5,20150607225751,06,1234,949,240,45,35
90518138,10403,4,20150605204936,06,1234,949,240,45,35
73419014,10403,5,20150605084511,06,1234,949,240,45,35
33168019,10403,4,20150601154004,06,1234,949,240,45,35
81982886,10403,5,20150529103602,05,1234,949,240,45,35
17276168,10403,4,20150528145206,05,1234,949,240,45,35
40253672,10403,3,20150528035346,05,1234,949,240,45,35
71505547,10403,5,20150527205534,05,1234,949,240,45,35
19475955,10403,5,20150525221741,05,1234,949,240,45,35
65068111,10403,4,20150525180913,05,1234,949,240,45,35
17631099,10403,4,20150524101320,05,1234,949,240,45,35
80225198,10403,5,20150520230137,05,1234,949,240,45,35
86346328,10403,5,20150511130446,05,1234,949,240,45,35
52456519,10403,5,20150511115926,05,1234,949,240,45,35
90355023,10403,4,20150510153728,05,1234,949,240,45,35
64497624,6329611,4,20141225171120,12,688,598,70,19,35
83842070,6329611,5,20141220204908,12,688,598,70,19,35
63635670,6329611,5,20141215200205,12,688,598,70,19,35
61562981,6329611,4,20141209114236,12,688,598,70,19,35
53483399,6329611,5,20141207235537,12,688,598,70,19,35
121931,6329611,5,20141204212352,12,688,598,70,19,35
36219838,6329611,4,20141202150515,12,688,598,70,19,35
41532296,6329611,5,20141128202340,11,688,598,70,19,35
45579211,6329611,3,20141127104828,11,688,598,70,19,35
38576286,6329611,3,20141126225944,11,688,598,70,19,35
65658859,6329611,4,20141126173903,11,688,598,70,19,35
81494656,6329611,4,20141122223833,11,688,598,70,19,35
72566396,6329611,5,20141116233620,11,688,598,70,19,35
19580984,6329611,5,20141112091000,11,688,598,70,19,35
46937311,6329611,5,20141108181550,11,688,598,70,19,35
19146256,5426815,3,20140824100342,08,887,649,192,46,35
56794748,5426815,5,20140823232452,08,887,649,192,46,35
72991537,5426815,4,20140823215925,08,887,649,192,46,35
10823398,5426815,5,20140823024732,08,887,649,192,46,35
883659,5426815,4,20140822105824,08,887,649,192,46,35
17225182,5426815,2,20140821182741,08,887,649,192,46,35
35335888,5426815,4,20140821175837,08,887,649,192,46,35
923145,5426815,4,20140821133540,08,887,649,192,46,35
642697,5426815,3,20140821132235,08,887,649,192,46,35
85286646,5426815,4,20140820164451,08,887,649,192,46,35
5670373,5426815,4,20140820161630,08,887,649,192,46,35
19939007,5426815,4,20140820160628,08,887,649,192,46,35
42252957,5426815,4,20140820154011,08,887,649,192,46,35
877326,5426815,3,20140820152532,08,887,649,192,46,35
17357769,5426815,4,20140820151939,08,887,649,192,46,35
5420559,10403,4,20150614125339,06,1234,949,240,45,35
42896916,10403,5,20150613211649,06,1234,949,240,45,35
5517776,10403,4,20150613143753,06,1234,949,240,45,35
41394911,10403,5,20150613085540,06,1234,949,240,45,35
46221031,10403,5,20150610131403,06,1234,949,240,45,35
5083180,10403,5,20150610124957,06,1234,949,240,45,35
5745262,10403,5,20150610110633,06,1234,949,240,45,35
17529582,10403,5,20150609185927,06,1234,949,240,45,35
51619856,10403,4,20150609184303,06,1234,949,240,45,35
73053412,10403,4,20150609160752,06,1234,949,240,45,35
70745325,10403,3,20150609101753,06,1234,949,240,45,35
72177482,10403,4,20150608181227,06,1234,949,240,45,35
11033711,10403,4,20150608175645,06,1234,949,240,45,35
86935564,10403,5,20150608104640,06,1234,949,240,45,35
491308,10403,3,20150608014353,06,1234,949,240,45,35
42485995,6329611,4,20150210094039,02,688,598,70,19,35
85144803,6329611,2,20150206154649,02,688,598,70,19,35
10332889,6329611,4,20150204105733,02,688,598,70,19,35
605283,6329611,5,20150129101747,01,688,598,70,19,35
19538305,6329611,4,20150128094450,01,688,598,70,19,35
48817704,6329611,5,20150126163106,01,688,598,70,19,35
5693630,6329611,3,20150121155733,01,688,598,70,19,35
50207623,6329611,5,20150116225035,01,688,598,70,19,35
41851521,6329611,5,20150115213943,01,688,598,70,19,35
82989627,6329611,5,20150115210616,01,688,598,70,19,35
65940890,6329611,5,20150115124105,01,688,598,70,19,35
364868,6329611,4,20150106210915,01,688,598,70,19,35
19682846,6329611,3,20150104150041,01,688,598,70,19,35
13002777,6329611,4,20141231163245,12,688,598,70,19,35
17698886,6329611,4,20141229171014,12,688,598,70,19,35
64329250,6325817,4,20150729205941,07,1392,1214,151,23,35
51953899,6325817,4,20150729194132,07,1392,1214,151,23,35
39808557,6325817,4,20150728132057,07,1392,1214,151,23,35
2946578,6325817,3,20150728102352,07,1392,1214,151,23,35
67381821,6325817,5,20150727184551,07,1392,1214,151,23,35
37420228,6325817,5,20150727152326,07,1392,1214,151,23,35
87184719,6325817,4,20150727145624,07,1392,1214,151,23,35
45785707,6325817,5,20150724144652,07,1392,1214,151,23,35
19309249,6325817,5,20150724115143,07,1392,1214,151,23,35
83010156,6325817,3,20150722204319,07,1392,1214,151,23,35
1080410,6325817,5,20150722183152,07,1392,1214,151,23,35
81439147,6325817,3,20150722125451,07,1392,1214,151,23,35
17477270,6325817,4,20150715205912,07,1392,1214,151,23,35
73048390,6325817,5,20150715082232,07,1392,1214,151,23,35
87962019,6325817,5,20150714183333,07,1392,1214,151,23,35
158081,5426815,5,20140920112439,09,887,649,192,46,35
66913180,5426815,3,20140918084802,09,887,649,192,46,35
5462100,5426815,4,20140917171537,09,887,649,192,46,35
42485995,5426815,4,20140911122101,09,887,649,192,46,35
68175047,5426815,4,20140906135228,09,887,649,192,46,35
30332536,5426815,5,20140905212530,09,887,649,192,46,35
1036096,5426815,3,20140905144225,09,887,649,192,46,35
30931707,5426815,3,20140905095536,09,887,649,192,46,35
205634,5426815,4,20140902114420,09,887,649,192,46,35
46600326,5426815,4,20140902085753,09,887,649,192,46,35
59815616,5426815,3,20140902085446,09,887,649,192,46,35
33131931,5426815,4,20140828203144,08,887,649,192,46,35
43939034,5426815,2,20140826230718,08,887,649,192,46,35
46899042,5426815,1,20140825231009,08,887,649,192,46,35
722504,5426815,5,20140825000003,08,887,649,192,46,35
42485995,10403,3,20150619082723,06,1234,949,240,45,35
90464797,10403,5,20150618192105,06,1234,949,240,45,35
3546206,10403,5,20150617154840,06,1234,949,240,45,35
50657115,10403,3,20150617151447,06,1234,949,240,45,35
5148411,10403,5,20150617132434,06,1234,949,240,45,35
35488231,10403,4,20150617101122,06,1234,949,240,45,35
5358071,10403,4,20150617100001,06,1234,949,240,45,35
88559703,10403,5,20150616194823,06,1234,949,240,45,35
62324627,10403,4,20150616150317,06,1234,949,240,45,35
90616022,10403,4,20150616150018,06,1234,949,240,45,35
36759789,10403,5,20150616095045,06,1234,949,240,45,35
17721470,10403,4,20150615214208,06,1234,949,240,45,35
430273,10403,5,20150615144023,06,1234,949,240,45,35
59904354,10403,4,20150615105337,06,1234,949,240,45,35
19823653,10403,4,20150614185949,06,1234,949,240,45,35
5661040,5438877,4,20131015155914,10,17,14,3,0,25
41394911,5438877,5,20131014191631,10,17,14,3,0,25
43442937,6329611,5,20150614231922,06,688,598,70,19,25
55350640,6329611,5,20150613214917,06,688,598,70,19,25
19201412,6329611,4,20150611112817,06,688,598,70,19,25
44201938,6329611,4,20150608000849,06,688,598,70,19,25
57885046,6329611,5,20150607110744,06,688,598,70,19,25
82156590,6329611,5,20150601132041,06,688,598,70,19,25
50891966,6329611,4,20150518132958,05,688,598,70,19,25
90341878,6329611,4,20150508120622,05,688,598,70,19,25
58205478,6329611,3,20150507181411,05,688,598,70,19,25
17587617,6329611,5,20150507131425,05,688,598,70,19,25
90096428,6329611,3,20150424073959,04,688,598,70,19,25
79688491,6329611,4,20150422090316,04,688,598,70,19,25
65681974,6329611,4,20150325151531,03,688,598,70,19,25
35847071,6329611,5,20150323173308,03,688,598,70,19,25
79690109,6329611,5,20150321133106,03,688,598,70,19,25
17369906,5426815,4,20141012142708,10,887,649,192,46,25
17555494,5426815,4,20141010094344,10,887,649,192,46,25
76331381,5426815,4,20141009164510,10,887,649,192,46,25
72904313,5426815,5,20141009095852,10,887,649,192,46,25
53656306,5426815,4,20141008142632,10,887,649,192,46,25
69673133,5426815,5,20141008114810,10,887,649,192,46,25
30057536,5426815,5,20141007094739,10,887,649,192,46,25
43046547,5426815,4,20141006000933,10,887,649,192,46,25
58534756,5426815,4,20141004082449,10,887,649,192,46,25
61174541,5426815,3,20141001163705,10,887,649,192,46,25
79153171,5426815,3,20140930163717,09,887,649,192,46,25
34209418,5426815,5,20140929164902,09,887,649,192,46,25
892542,5426815,3,20140926185957,09,887,649,192,46,25
19039497,5426815,4,20140923205949,09,887,649,192,46,25
5467069,5426815,3,20140922222653,09,887,649,192,46,25
50891966,10403,4,20150703181903,07,1234,949,240,45,25
72968991,10403,3,20150703153310,07,1234,949,240,45,25
52428350,10403,5,20150703104517,07,1234,949,240,45,25
5337298,10403,3,20150630224515,06,1234,949,240,45,25
66051999,10403,3,20150630160234,06,1234,949,240,45,25
11062701,10403,5,20150629210122,06,1234,949,240,45,25
71677504,10403,4,20150628210122,06,1234,949,240,45,25
58032549,10403,5,20150627162301,06,1234,949,240,45,25
42157411,10403,3,20150627161134,06,1234,949,240,45,25
52402156,10403,5,20150625094722,06,1234,949,240,45,25
53299119,10403,4,20150624203805,06,1234,949,240,45,25
804225,10403,5,20150622105445,06,1234,949,240,45,25
820457,10403,3,20150620230431,06,1234,949,240,45,25
60467604,10403,4,20150619214106,06,1234,949,240,45,25
77204754,10403,4,20150619112027,06,1234,949,240,45,25
34853784,6329611,4,20150706202121,07,688,598,70,19,25
65183587,6329611,4,20150706095247,07,688,598,70,19,25
76921906,6329611,5,20150704114948,07,688,598,70,19,25
10806735,6329611,4,20150703131045,07,688,598,70,19,25
86099807,6329611,5,20150703112029,07,688,598,70,19,25
67808852,6329611,5,20150702141451,07,688,598,70,19,25
44994677,6329611,3,20150701141307,07,688,598,70,19,25
43594230,6329611,5,20150629171207,06,688,598,70,19,25
71505547,6329611,4,20150629114045,06,688,598,70,19,25
19190321,6329611,1,20150627210150,06,688,598,70,19,25
53299119,6329611,3,20150626095002,06,688,598,70,19,25
49258493,6329611,3,20150624125824,06,688,598,70,19,25
66016397,6329611,2,20150623135929,06,688,598,70,19,25
78729264,6329611,5,20150621190406,06,688,598,70,19,25
90540464,6329611,5,20150618114658,06,688,598,70,19,25
90028875,5426815,4,20141104185035,11,887,649,192,46,25
17412884,5426815,4,20141104152036,11,887,649,192,46,25
51781161,5426815,4,20141101220309,11,887,649,192,46,25
43406163,5426815,5,20141029095106,10,887,649,192,46,25
67246014,5426815,5,20141028082407,10,887,649,192,46,25
17373259,5426815,5,20141024180201,10,887,649,192,46,25
35784589,5426815,5,20141024113418,10,887,649,192,46,25
65264973,5426815,5,20141023091938,10,887,649,192,46,25
71722033,5426815,5,20141022162815,10,887,649,192,46,25
59868372,5426815,3,20141022120849,10,887,649,192,46,25
645632,5426815,4,20141017152626,10,887,649,192,46,25
59123017,5426815,5,20141016213845,10,887,649,192,46,25
64154980,5426815,5,20141015185846,10,887,649,192,46,25
71576931,5426815,5,20141015143530,10,887,649,192,46,25
31680950,5426815,4,20141013110326,10,887,649,192,46,25
81439147,10403,3,20150722130218,07,1234,949,240,45,25
81915426,10403,3,20150720213454,07,1234,949,240,45,25
52857808,10403,5,20150718214737,07,1234,949,240,45,25
436398,10403,3,20150717124134,07,1234,949,240,45,25
68667119,10403,3,20150715142836,07,1234,949,240,45,25
90486700,10403,3,20150711125847,07,1234,949,240,45,25
90534100,10403,4,20150711000044,07,1234,949,240,45,25
19125704,10403,4,20150709143319,07,1234,949,240,45,25
59265849,10403,3,20150709002114,07,1234,949,240,45,25
47634520,10403,5,20150708112537,07,1234,949,240,45,25
43418880,10403,4,20150707132837,07,1234,949,240,45,25
61513814,10403,5,20150706094702,07,1234,949,240,45,25
55035744,10403,4,20150706001711,07,1234,949,240,45,25
31742939,10403,5,20150705095627,07,1234,949,240,45,25
45587213,10403,5,20150704162938,07,1234,949,240,45,25
69156121,6329611,5,20150804140119,08,688,598,70,19,25
41690820,6329611,5,20150731153346,07,688,598,70,19,25
49922333,6329611,4,20150731004739,07,688,598,70,19,25
765577,6329611,4,20150727235416,07,688,598,70,19,25
65498875,6329611,5,20150727100945,07,688,598,70,19,25
76763989,6329611,4,20150726111739,07,688,598,70,19,25
34856968,6329611,5,20150717121054,07,688,598,70,19,25
87962019,6329611,4,20150714181933,07,688,598,70,19,25
75608717,6329611,4,20150714090954,07,688,598,70,19,25
53860250,6329611,4,20150709133045,07,688,598,70,19,25
5418285,6329611,5,20150708150910,07,688,598,70,19,25
71800279,6329611,5,20150708114427,07,688,598,70,19,25
77378753,6329611,2,20150708085454,07,688,598,70,19,25
43418880,6329611,3,20150707132547,07,688,598,70,19,25
47777802,6329611,2,20150707103129,07,688,598,70,19,25
81705555,10403,3,20150806212253,08,1234,949,240,45,25
87579041,10403,4,20150805184237,08,1234,949,240,45,25
90389854,10403,4,20150805115425,08,1234,949,240,45,25
75160500,10403,4,20150804213512,08,1234,949,240,45,25
88582687,10403,4,20150804162546,08,1234,949,240,45,25
38558882,10403,5,20150804093628,08,1234,949,240,45,25
90581265,10403,4,20150731113050,07,1234,949,240,45,25
65221725,10403,4,20150729130038,07,1234,949,240,45,25
53196065,10403,3,20150728223557,07,1234,949,240,45,25
52167627,10403,4,20150728170544,07,1234,949,240,45,25
90534589,10403,5,20150728153742,07,1234,949,240,45,25
40956877,10403,4,20150726101707,07,1234,949,240,45,25
55475335,10403,4,20150725173407,07,1234,949,240,45,25
30931707,10403,4,20150724103120,07,1234,949,240,45,25
57199772,10403,4,20150723145404,07,1234,949,240,45,25
54654848,5426815,3,20141203201423,12,887,649,192,46,25
32773399,5426815,5,20141129000606,11,887,649,192,46,25
36823646,5426815,3,20141128114926,11,887,649,192,46,25
78571573,5426815,5,20141123171023,11,887,649,192,46,25
67072685,5426815,1,20141122114119,11,887,649,192,46,25
73583567,5426815,2,20141121231211,11,887,649,192,46,25
17463534,5426815,3,20141121160949,11,887,649,192,46,25
50938714,5426815,5,20141121152246,11,887,649,192,46,25
832097,5426815,4,20141121125804,11,887,649,192,46,25
31175516,5426815,4,20141118144626,11,887,649,192,46,25
85268919,5426815,2,20141116201924,11,887,649,192,46,25
70444799,5426815,3,20141110154542,11,887,649,192,46,25
19133349,5426815,3,20141108174934,11,887,649,192,46,25
19005820,5426815,4,20141106154720,11,887,649,192,46,25
57003220,5426815,3,20141106104321,11,887,649,192,46,25
17601132,6329611,5,20150812092510,08,688,598,70,19,25
81079789,6329611,1,20150811153624,08,688,598,70,19,25
288045,6329611,5,20150809110917,08,688,598,70,19,25
35847071,6329611,5,20150809102739,08,688,598,70,19,25
41608243,6329611,4,20150809070233,08,688,598,70,19,25
41720060,6329611,5,20150808212131,08,688,598,70,19,25
68916157,6329611,4,20150806181746,08,688,598,70,19,25
76279411,6329611,4,20150806141317,08,688,598,70,19,25
90166913,6329611,5,20150806132417,08,688,598,70,19,25
87905652,6329611,4,20150806130111,08,688,598,70,19,25
88013255,6329611,3,20150806104227,08,688,598,70,19,25
69805155,6329611,5,20150806085716,08,688,598,70,19,25
19755129,6329611,5,20150805180815,08,688,598,70,19,25
45241715,6329611,5,20150805114619,08,688,598,70,19,25
30155260,6329611,4,20150804142651,08,688,598,70,19,25
38896164,5438877,4,20160315095656,03,17,14,3,0,25
17379596,5438877,5,20151124182342,11,17,14,3,0,25
5133714,5438877,4,20150806133801,08,17,14,3,0,25
86673839,5438877,4,20150429013745,04,17,14,3,0,25
19133531,5438877,5,20150226103637,02,17,14,3,0,25
