@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC

@DATA
55330844,6407432,5,20170411161440,04,556,473,71,12
61869312,6407432,3,20170409182618,04,556,473,71,12
64988581,6407432,5,20170331182052,03,556,473,71,12
52877143,6407432,3,20170327165412,03,556,473,71,12
62639641,6407432,3,20170326073518,03,556,473,71,12
17281939,6407432,5,20170319175859,03,556,473,71,12
79947064,6407432,5,20170216104520,02,556,473,71,12
93781191,6407432,5,20170207150303,02,556,473,71,12
1046576,6407432,4,20170202191516,02,556,473,71,12
1127066,6407432,4,20161214101609,12,556,473,71,12
33950371,6407432,5,20161212175019,12,556,473,71,12
17379596,6407432,5,20161208213557,12,556,473,71,12
60928964,6407432,5,20161029194929,10,556,473,71,12
57906450,6407432,4,20161020172334,10,556,473,71,12
78139115,1090818,5,20150126221431,01,1273,857,357,59
32991413,1090818,5,20150126002447,01,1273,857,357,59
777259,1090818,4,20150125140753,01,1273,857,357,59
5451212,1090818,4,20150124002707,01,1273,857,357,59
19010957,1090818,5,20150123212220,01,1273,857,357,59
5305063,1090818,5,20150122221130,01,1273,857,357,59
48426491,1090818,4,20150122164359,01,1273,857,357,59
44579044,1090818,5,20150122155649,01,1273,857,357,59
80495009,1090818,4,20150122110010,01,1273,857,357,59
42171770,1090818,4,20150119150956,01,1273,857,357,59
41750173,1090818,5,20150119114328,01,1273,857,357,59
56715053,1090818,4,20150119094929,01,1273,857,357,59
44205010,1090818,4,20150119015951,01,1273,857,357,59
73256561,1090818,4,20150118100606,01,1273,857,357,59
66944167,1090818,3,20150117114154,01,1273,857,357,59
70147159,6650744,3,20170430041621,04,5,3,2,0
888885,6650744,4,20160725220755,07,5,3,2,0
60149122,6650744,3,20141025223911,10,5,3,2,0
42882679,6650744,4,20140925143448,09,5,3,2,0
17474199,6650744,4,20140925141916,09,5,3,2,0
532597,10405,5,20141208154815,12,946,652,236,58
13116127,10405,5,20141208141901,12,946,652,236,58
17400578,10405,5,20141206100135,12,946,652,236,58
66275571,10405,5,20141205104838,12,946,652,236,58
88442612,10405,5,20141205003333,12,946,652,236,58
77328280,10405,5,20141130183004,11,946,652,236,58
30069902,10405,4,20141127202555,11,946,652,236,58
61334697,10405,3,20141126092405,11,946,652,236,58
60398453,10405,5,20141125131131,11,946,652,236,58
17490014,10405,5,20141125123344,11,946,652,236,58
86215493,10405,4,20141124110800,11,946,652,236,58
194115,10405,5,20141124105128,11,946,652,236,58
73583567,10405,2,20141121231157,11,946,652,236,58
17463534,10405,3,20141121160851,11,946,652,236,58
51708414,10405,4,20141117232501,11,946,652,236,58
88590900,6325820,4,20140918141103,09,332,277,48,7
35024264,6325820,3,20140904165251,09,332,277,48,7
81697281,6325820,3,20140903030519,09,332,277,48,7
81928271,6325820,3,20140902175327,09,332,277,48,7
33521014,6325820,4,20140901125726,09,332,277,48,7
34324654,6325820,4,20140827100439,08,332,277,48,7
64928977,6325820,5,20140824125404,08,332,277,48,7
1949180,6325820,5,20140824114932,08,332,277,48,7
66454775,6325820,5,20140823205847,08,332,277,48,7
83962136,6325820,4,20140822195925,08,332,277,48,7
52125304,6325820,3,20140820155656,08,332,277,48,7
61919101,6325820,5,20140820140855,08,332,277,48,7
37033204,6325820,3,20140819141609,08,332,277,48,7
66109868,6325820,5,20140808130325,08,332,277,48,7
269590,6325820,4,20140806104521,08,332,277,48,7
60392021,6407432,5,20170828005716,08,556,473,71,12
10125633,6407432,4,20170827224725,08,556,473,71,12
93814475,6407432,5,20170814113902,08,556,473,71,12
5537848,6407432,5,20170806212720,08,556,473,71,12
34701954,6407432,5,20170802183153,08,556,473,71,12
58086078,6407432,3,20170801160745,08,556,473,71,12
53167471,6407432,5,20170730210929,07,556,473,71,12
91454246,6407432,5,20170728123133,07,556,473,71,12
33721075,6407432,4,20170721060300,07,556,473,71,12
66044187,6407432,4,20170531160959,05,556,473,71,12
39953958,6407432,5,20170526231700,05,556,473,71,12
80438732,6407432,5,20170519102511,05,556,473,71,12
17234666,6407432,5,20170517113301,05,556,473,71,12
10501724,6407432,5,20170507125853,05,556,473,71,12
93473252,6407432,3,20170503210629,05,556,473,71,12
35758270,1090818,3,20150210230513,02,1273,857,357,59
19315792,1090818,3,20150207222540,02,1273,857,357,59
34872918,1090818,5,20150207210211,02,1273,857,357,59
35953927,1090818,4,20150206140624,02,1273,857,357,59
19848822,1090818,4,20150206120921,02,1273,857,357,59
789296,1090818,1,20150206005440,02,1273,857,357,59
66439925,1090818,4,20150205230004,02,1273,857,357,59
59613906,1090818,5,20150205082938,02,1273,857,357,59
58946269,1090818,5,20150204222706,02,1273,857,357,59
80478374,1090818,4,20150204181112,02,1273,857,357,59
47256850,1090818,4,20150204092457,02,1273,857,357,59
17397021,1090818,4,20150202124554,02,1273,857,357,59
59380787,1090818,4,20150201150711,02,1273,857,357,59
17298890,1090818,2,20150129172951,01,1273,857,357,59
86311858,1090818,3,20150127184849,01,1273,857,357,59
167080,10405,4,20141229191834,12,946,652,236,58
77486814,10405,5,20141227135240,12,946,652,236,58
42101418,10405,5,20141226113332,12,946,652,236,58
89513539,10405,5,20141224130642,12,946,652,236,58
79758612,10405,4,20141223201518,12,946,652,236,58
82752254,10405,2,20141223141251,12,946,652,236,58
31751526,10405,4,20141221184320,12,946,652,236,58
10305316,10405,4,20141219215603,12,946,652,236,58
89016095,10405,5,20141217150805,12,946,652,236,58
65068111,10405,4,20141217111353,12,946,652,236,58
80214756,10405,4,20141216170025,12,946,652,236,58
54023260,10405,5,20141214141424,12,946,652,236,58
50893857,10405,5,20141214130838,12,946,652,236,58
2131530,10405,5,20141209104435,12,946,652,236,58
55735055,10405,5,20141208225730,12,946,652,236,58
19370968,6325820,4,20141222121954,12,332,277,48,7
82809320,6325820,4,20141219101449,12,332,277,48,7
41779230,6325820,4,20141212160725,12,332,277,48,7
71046640,6325820,4,20141210193239,12,332,277,48,7
83842070,6325820,5,20141204185509,12,332,277,48,7
69511344,6325820,3,20141122101425,11,332,277,48,7
34294085,6325820,4,20141121174741,11,332,277,48,7
19580984,6325820,5,20141104145018,11,332,277,48,7
41264526,6325820,4,20141103150100,11,332,277,48,7
775449,6325820,5,20141102081026,11,332,277,48,7
62740015,6325820,5,20141031171326,10,332,277,48,7
63431897,6325820,5,20141011162807,10,332,277,48,7
36226184,6325820,4,20140929144932,09,332,277,48,7
19537299,6325820,4,20140927150039,09,332,277,48,7
40611346,6325820,5,20140923204923,09,332,277,48,7
53837379,6407432,5,20170901153852,09,556,473,71,12
88937484,6407432,4,20170825223806,08,556,473,71,12
58450485,6407432,5,20170722202441,07,556,473,71,12
43046547,6407432,4,20170531192401,05,556,473,71,12
76069145,6407432,4,20170529061513,05,556,473,71,12
87173497,6407432,4,20170405090359,04,556,473,71,12
413041,6407432,5,20170404135005,04,556,473,71,12
93079912,6407432,4,20170318135936,03,556,473,71,12
38227370,6407432,4,20170311094138,03,556,473,71,12
56125131,6407432,4,20170122150604,01,556,473,71,12
10329644,6407432,5,20161225135651,12,556,473,71,12
38069965,6407432,5,20161020101616,10,556,473,71,12
60139059,6407432,5,20160923175023,09,556,473,71,12
811563,6407432,5,20160920172525,09,556,473,71,12
57130618,6407432,4,20170903195946,09,556,473,71,12
35211715,1090818,5,20150311164833,03,1273,857,357,59
73443954,1090818,5,20150311110229,03,1273,857,357,59
61643081,1090818,5,20150311082918,03,1273,857,357,59
65899045,1090818,4,20150308155703,03,1273,857,357,59
287151,1090818,3,20150308143929,03,1273,857,357,59
78489403,1090818,5,20150308100019,03,1273,857,357,59
87640709,1090818,3,20150307001829,03,1273,857,357,59
51765715,1090818,3,20150306140710,03,1273,857,357,59
17184017,1090818,3,20150303105641,03,1273,857,357,59
82013988,1090818,3,20150225175543,02,1273,857,357,59
73586592,1090818,2,20150216004530,02,1273,857,357,59
59556433,1090818,3,20150215163152,02,1273,857,357,59
5259748,1090818,4,20150211210912,02,1273,857,357,59
57182250,1090818,3,20150211123627,02,1273,857,357,59
79778164,1090818,4,20150211083120,02,1273,857,357,59
43974402,10405,5,20150114142415,01,946,652,236,58
46087728,10405,4,20150113091837,01,946,652,236,58
89111180,10405,4,20150112135516,01,946,652,236,58
793939,10405,4,20150111151133,01,946,652,236,58
79992324,10405,5,20150110171008,01,946,652,236,58
5376219,10405,3,20150108155147,01,946,652,236,58
1114908,10405,4,20150108114137,01,946,652,236,58
5300594,10405,4,20150107215502,01,946,652,236,58
81132542,10405,1,20150107211225,01,946,652,236,58
37988077,10405,5,20150107004426,01,946,652,236,58
51873285,10405,5,20150105225110,01,946,652,236,58
13002777,10405,4,20141231161505,12,946,652,236,58
55295791,10405,5,20141231081600,12,946,652,236,58
89198692,10405,3,20141230100215,12,946,652,236,58
1126851,10405,5,20141230095831,12,946,652,236,58
5317317,6325817,5,20140617201925,06,1392,1214,151,23
38411044,6325817,4,20140616114803,06,1392,1214,151,23
82951497,6325817,4,20140615223444,06,1392,1214,151,23
38446442,6325817,5,20140615170055,06,1392,1214,151,23
69749143,6325817,4,20140613092722,06,1392,1214,151,23
64050767,6325817,3,20140611142133,06,1392,1214,151,23
47682740,6325817,5,20140611111910,06,1392,1214,151,23
5123429,6325817,5,20140610144515,06,1392,1214,151,23
19211200,6325817,5,20140609121704,06,1392,1214,151,23
73525505,6325817,5,20140608172031,06,1392,1214,151,23
5129998,6325817,5,20140606202209,06,1392,1214,151,23
5079328,6325817,5,20140604153130,06,1392,1214,151,23
51302825,6325817,5,20140602185558,06,1392,1214,151,23
58350783,6325817,4,20140602012354,06,1392,1214,151,23
35176258,6325817,4,20140530111557,05,1392,1214,151,23
93654701,5438499,4,20161228141717,12,6,5,1,0
89809559,5438499,3,20160720104813,07,6,5,1,0
77671772,5438499,4,20160214204040,02,6,5,1,0
59758796,5438499,4,20151129110740,11,6,5,1,0
80435843,5438499,4,20150909234025,09,6,5,1,0
19398796,5438499,4,20140903112155,09,6,5,1,0
76366653,6325820,5,20150611085036,06,332,277,48,7
90539026,6325820,5,20150604145845,06,332,277,48,7
63277462,6325820,5,20150604103810,06,332,277,48,7
68141515,6325820,5,20150602163731,06,332,277,48,7
5439138,6325820,5,20150425144844,04,332,277,48,7
45995459,6325820,4,20150408145821,04,332,277,48,7
51765715,6325820,3,20150306140806,03,332,277,48,7
41480606,6325820,4,20150210204410,02,332,277,48,7
42485995,6325820,3,20150210094039,02,332,277,48,7
5323044,6325820,5,20150130134029,01,332,277,48,7
17262510,6325820,4,20150129175734,01,332,277,48,7
19538305,6325820,3,20150128094309,01,332,277,48,7
32773399,6325820,3,20150109154422,01,332,277,48,7
660952,6325820,3,20150107152437,01,332,277,48,7
35847071,6325820,5,20141225185821,12,332,277,48,7
67786090,1090818,3,20150403100900,04,1273,857,357,59
85517961,1090818,5,20150331170500,03,1273,857,357,59
19970583,1090818,4,20150330120759,03,1273,857,357,59
689786,1090818,4,20150328215626,03,1273,857,357,59
555650,1090818,4,20150328173931,03,1273,857,357,59
17471530,1090818,5,20150326215741,03,1273,857,357,59
81735636,1090818,4,20150324124821,03,1273,857,357,59
65680004,1090818,5,20150324102453,03,1273,857,357,59
42995262,1090818,4,20150319153541,03,1273,857,357,59
35564277,1090818,4,20150318204510,03,1273,857,357,59
52553959,1090818,5,20150317105436,03,1273,857,357,59
665574,1090818,5,20150316194135,03,1273,857,357,59
45412248,1090818,4,20150314215422,03,1273,857,357,59
50213416,1090818,4,20150313113438,03,1273,857,357,59
79412699,1090818,4,20150313100650,03,1273,857,357,59
700427,10405,3,20150127115854,01,946,652,236,58
5571590,10405,4,20150127103842,01,946,652,236,58
777259,10405,4,20150125140751,01,946,652,236,58
70929904,10405,5,20150125125054,01,946,652,236,58
44579044,10405,5,20150122155645,01,946,652,236,58
73036945,10405,4,20150121144026,01,946,652,236,58
5111140,10405,3,20150121132243,01,946,652,236,58
5595061,10405,4,20150120133014,01,946,652,236,58
3863922,10405,4,20150120103001,01,946,652,236,58
45370173,10405,4,20150119073900,01,946,652,236,58
4857744,10405,4,20150118192527,01,946,652,236,58
66944167,10405,3,20150117115122,01,946,652,236,58
501803,10405,4,20150117100619,01,946,652,236,58
68676524,10405,3,20150116182454,01,946,652,236,58
17571394,10405,4,20150116095941,01,946,652,236,58
45241715,6325820,4,20150805114619,08,332,277,48,7
78835899,6325820,4,20150803203834,08,332,277,48,7
86311858,6325820,3,20150802154453,08,332,277,48,7
51953899,6325820,3,20150729194137,07,332,277,48,7
19309249,6325820,5,20150724114623,07,332,277,48,7
61702243,6325820,4,20150714002122,07,332,277,48,7
76383453,6325820,3,20150712213755,07,332,277,48,7
663290,6325820,4,20150710094952,07,332,277,48,7
44964196,6325820,4,20150707220837,07,332,277,48,7
38797847,6325820,4,20150701161045,07,332,277,48,7
38229000,6325820,5,20150622160748,06,332,277,48,7
288045,6325820,5,20150616161540,06,332,277,48,7
36759789,6325820,5,20150616102049,06,332,277,48,7
629261,6325820,4,20150612184902,06,332,277,48,7
42896916,6325820,5,20150611154424,06,332,277,48,7
69571448,1090818,5,20150425144555,04,1273,857,357,59
65681974,1090818,4,20150424141422,04,1273,857,357,59
58787959,1090818,4,20150423212046,04,1273,857,357,59
17477270,1090818,3,20150423202004,04,1273,857,357,59
5458880,1090818,3,20150423143122,04,1273,857,357,59
19241039,1090818,5,20150420135336,04,1273,857,357,59
65803958,1090818,3,20150417141933,04,1273,857,357,59
59226105,1090818,3,20150415160903,04,1273,857,357,59
5447596,1090818,4,20150414162941,04,1273,857,357,59
903553,1090818,4,20150413000433,04,1273,857,357,59
49719517,1090818,5,20150410180540,04,1273,857,357,59
49917311,1090818,3,20150410083421,04,1273,857,357,59
257524,1090818,4,20150405154828,04,1273,857,357,59
89815846,1090818,5,20150403223837,04,1273,857,357,59
73814274,1090818,3,20150403222653,04,1273,857,357,59
39330825,10405,3,20150319143847,03,946,652,236,58
47506197,10405,4,20150307000425,03,946,652,236,58
196105,10405,5,20150226170315,02,946,652,236,58
69665308,10405,3,20150223162831,02,946,652,236,58
73586592,10405,3,20150216004530,02,946,652,236,58
80969263,10405,5,20150214224615,02,946,652,236,58
36235136,10405,3,20150210223847,02,946,652,236,58
31225865,10405,4,20150206180237,02,946,652,236,58
35953927,10405,4,20150206140620,02,946,652,236,58
62067772,10405,3,20150206010726,02,946,652,236,58
47256850,10405,3,20150204092452,02,946,652,236,58
71278621,10405,3,20150130200456,01,946,652,236,58
48619207,10405,3,20150130154643,01,946,652,236,58
75092638,10405,5,20150129210204,01,946,652,236,58
58328490,10405,2,20150128141045,01,946,652,236,58
66960236,6325820,5,20150820111634,08,332,277,48,7
47843961,6325820,5,20150819163150,08,332,277,48,7
17477270,6325820,3,20150819142310,08,332,277,48,7
67008486,6325820,4,20150819131540,08,332,277,48,7
88328245,6325820,4,20150819120131,08,332,277,48,7
1059738,6325820,5,20150819103232,08,332,277,48,7
291598,6325820,4,20150818182857,08,332,277,48,7
85725722,6325820,4,20150818141603,08,332,277,48,7
46288364,6325820,5,20150818140113,08,332,277,48,7
44422991,6325820,3,20150818131032,08,332,277,48,7
927538,6325820,4,20150814222406,08,332,277,48,7
68019815,6325820,5,20150814161742,08,332,277,48,7
5420559,6325820,3,20150814092006,08,332,277,48,7
19276138,6325820,4,20150810154155,08,332,277,48,7
55987889,6325820,3,20150806183814,08,332,277,48,7
38516769,1090818,4,20150603155458,06,1273,857,357,59
58297744,1090818,5,20150601114207,06,1273,857,357,59
17276168,1090818,3,20150528145206,05,1273,857,357,59
17631099,1090818,4,20150524100828,05,1273,857,357,59
65221725,1090818,4,20150521151725,05,1273,857,357,59
90445892,1090818,5,20150519034500,05,1273,857,357,59
90410608,1090818,3,20150515141550,05,1273,857,357,59
90346092,1090818,4,20150513011026,05,1273,857,357,59
75063435,1090818,4,20150510172624,05,1273,857,357,59
57713266,1090818,3,20150510000445,05,1273,857,357,59
54660203,1090818,3,20150509111824,05,1273,857,357,59
90206268,1090818,3,20150504104100,05,1273,857,357,59
90127215,1090818,4,20150427164416,04,1273,857,357,59
73621737,1090818,4,20150427003106,04,1273,857,357,59
90096428,1090818,1,20150426164946,04,1273,857,357,59
1067663,10405,3,20150414164104,04,946,652,236,58
81927991,10405,3,20150411103152,04,946,652,236,58
40140695,10405,4,20150409153850,04,946,652,236,58
58146283,10405,5,20150408153931,04,946,652,236,58
82316028,10405,2,20150408110502,04,946,652,236,58
82881029,10405,3,20150406162306,04,946,652,236,58
46928718,10405,3,20150404173536,04,946,652,236,58
73814274,10405,3,20150403154219,04,946,652,236,58
65221725,10405,4,20150402181430,04,946,652,236,58
71664889,10405,5,20150402115650,04,946,652,236,58
85517961,10405,4,20150331170500,03,946,652,236,58
61647450,10405,5,20150327215909,03,946,652,236,58
50100527,10405,3,20150326124153,03,946,652,236,58
53912758,10405,4,20150324201559,03,946,652,236,58
65680004,10405,3,20150324102453,03,946,652,236,58
50150160,6325820,5,20150903144415,09,332,277,48,7
47634520,6325820,4,20150902140303,09,332,277,48,7
33867766,6325820,5,20150901095309,09,332,277,48,7
72314505,6325820,5,20150827094443,08,332,277,48,7
43132985,6325820,4,20150824160532,08,332,277,48,7
200956,6325820,4,20150824120011,08,332,277,48,7
31441959,6325820,3,20150824095401,08,332,277,48,7
30682296,6325820,5,20150824091003,08,332,277,48,7
84052615,6325820,4,20150822094855,08,332,277,48,7
70403214,6325820,4,20150821171111,08,332,277,48,7
10376331,6325820,4,20150821100536,08,332,277,48,7
17473712,6325820,4,20150821000405,08,332,277,48,7
5452807,6325820,4,20150820162852,08,332,277,48,7
19033417,6325820,5,20150820141545,08,332,277,48,7
5665352,6325820,4,20150820113032,08,332,277,48,7
39884699,5432704,3,20151022164038,10,9,6,2,1
70335857,5432704,4,20150705225402,07,9,6,2,1
90165834,5432704,4,20150430084111,04,9,6,2,1
10133540,5432704,4,20150323143457,03,9,6,2,1
50473920,5432704,3,20141028052816,10,9,6,2,1
5094378,5432704,5,20141002234042,10,9,6,2,1
19313695,5432704,4,20140930100552,09,9,6,2,1
17326681,5432704,4,20140930095353,09,9,6,2,1
19673110,5432704,2,20131019213421,10,9,6,2,1
55052860,1090818,3,20150612164740,06,1273,857,357,59
19197958,1090818,4,20150612143704,06,1273,857,357,59
69665308,1090818,4,20150611210937,06,1273,857,357,59
32174062,1090818,3,20150610212445,06,1273,857,357,59
142866,1090818,5,20150610185722,06,1273,857,357,59
90473347,1090818,5,20150610175727,06,1273,857,357,59
17532724,1090818,4,20150610113735,06,1273,857,357,59
5745262,1090818,5,20150610105757,06,1273,857,357,59
5291576,1090818,4,20150610072505,06,1273,857,357,59
68354280,1090818,3,20150609233615,06,1273,857,357,59
86935564,1090818,5,20150608104640,06,1273,857,357,59
90518138,1090818,4,20150605204759,06,1273,857,357,59
910521,1090818,4,20150605122913,06,1273,857,357,59
5164168,1090818,3,20150604151952,06,1273,857,357,59
443770,1090818,5,20150603225744,06,1273,857,357,59
33168019,10405,3,20150601153838,06,946,652,236,58
58297744,10405,5,20150601114131,06,946,652,236,58
81982886,10405,4,20150529103546,05,946,652,236,58
17631099,10405,4,20150524100828,05,946,652,236,58
52402156,10405,4,20150519011358,05,946,652,236,58
90113844,10405,4,20150514155809,05,946,652,236,58
86346328,10405,5,20150508165107,05,946,652,236,58
66045577,10405,3,20150507160225,05,946,652,236,58
90104087,10405,4,20150507145902,05,946,652,236,58
62324627,10405,4,20150504143711,05,946,652,236,58
41269708,10405,4,20150421084628,04,946,652,236,58
41668889,10405,4,20150420124141,04,946,652,236,58
72508266,10405,5,20150417090811,04,946,652,236,58
35859861,10405,3,20150416230203,04,946,652,236,58
44026913,10405,4,20150415160212,04,946,652,236,58
80859846,6325817,5,20140703090258,07,1392,1214,151,23
51973414,6325817,5,20140630000447,06,1392,1214,151,23
54683562,6325817,4,20140629125020,06,1392,1214,151,23
394201,6325817,5,20140627162118,06,1392,1214,151,23
87129258,6325817,5,20140627080321,06,1392,1214,151,23
608992,6325817,5,20140627005543,06,1392,1214,151,23
19818392,6325817,5,20140626235000,06,1392,1214,151,23
77597146,6325817,4,20140625145041,06,1392,1214,151,23
71226648,6325817,5,20140624213858,06,1392,1214,151,23
54085780,6325817,5,20140622144738,06,1392,1214,151,23
84276761,6325817,1,20140620155424,06,1392,1214,151,23
57387380,6325817,4,20140620113058,06,1392,1214,151,23
64347288,6325817,5,20140620082949,06,1392,1214,151,23
61514577,6325817,4,20140619005008,06,1392,1214,151,23
75608717,6325817,5,20140618221807,06,1392,1214,151,23
85625960,6325820,4,20150922164220,09,332,277,48,7
75219814,6325820,5,20150922104123,09,332,277,48,7
48817704,6325820,5,20150920081606,09,332,277,48,7
19988955,6325820,3,20150919123407,09,332,277,48,7
85621495,6325820,5,20150918135757,09,332,277,48,7
44942815,6325820,5,20150914202749,09,332,277,48,7
213025,6325820,4,20150914005639,09,332,277,48,7
57727670,6325820,5,20150913105756,09,332,277,48,7
67388134,6325820,4,20150909233009,09,332,277,48,7
79112662,6325820,5,20150907102349,09,332,277,48,7
51983598,6325820,4,20150906212140,09,332,277,48,7
77597146,6325820,4,20150906160651,09,332,277,48,7
90510515,6325820,5,20150904082907,09,332,277,48,7
90441984,6325820,3,20150904003542,09,332,277,48,7
34552767,6325820,5,20150903220231,09,332,277,48,7
70057237,1090818,5,20150618121114,06,1273,857,357,59
19109851,1090818,4,20150618105000,06,1273,857,357,59
19822857,1090818,4,20150617172751,06,1273,857,357,59
50657115,1090818,4,20150617151422,06,1273,857,357,59
5358071,1090818,4,20150617095825,06,1273,857,357,59
62324627,1090818,3,20150616145756,06,1273,857,357,59
44617000,1090818,3,20150615155348,06,1273,857,357,59
35488231,1090818,4,20150615102605,06,1273,857,357,59
19823653,1090818,3,20150614185949,06,1273,857,357,59
19275948,1090818,3,20150614143651,06,1273,857,357,59
5420559,1090818,4,20150614125232,06,1273,857,357,59
42896916,1090818,5,20150613212048,06,1273,857,357,59
19116177,1090818,4,20150613072808,06,1273,857,357,59
76939003,1090818,4,20150612225018,06,1273,857,357,59
87427248,1090818,5,20150612173633,06,1273,857,357,59
90344515,10405,5,20150612155357,06,946,652,236,58
19197958,10405,4,20150612144019,06,946,652,236,58
74339145,10405,4,20150611213753,06,946,652,236,58
5291576,10405,2,20150611133457,06,946,652,236,58
70099074,10405,4,20150611082238,06,946,652,236,58
793353,10405,3,20150610155659,06,946,652,236,58
46221031,10405,5,20150610131108,06,946,652,236,58
5745262,10405,4,20150610105232,06,946,652,236,58
883198,10405,5,20150609194622,06,946,652,236,58
51619856,10405,5,20150609184430,06,946,652,236,58
73053412,10405,4,20150609161053,06,946,652,236,58
70745325,10405,3,20150609101646,06,946,652,236,58
86935564,10405,5,20150608104640,06,946,652,236,58
69261420,10405,3,20150607224846,06,946,652,236,58
5164168,10405,3,20150604152140,06,946,652,236,58
213139,6325820,3,20151025094942,10,332,277,48,7
49638890,6325820,5,20151020000957,10,332,277,48,7
55778203,6325820,5,20151014223255,10,332,277,48,7
72017258,6325820,3,20151014154525,10,332,277,48,7
30862692,6325820,5,20151013091134,10,332,277,48,7
700703,6325820,5,20151011185626,10,332,277,48,7
19493853,6325820,4,20151008000919,10,332,277,48,7
75502242,6325820,3,20151007172129,10,332,277,48,7
81443248,6325820,3,20151005223522,10,332,277,48,7
15807529,6325820,5,20151004195744,10,332,277,48,7
90546864,6325820,5,20151004165154,10,332,277,48,7
266064,6325820,4,20151004113037,10,332,277,48,7
403510,6325820,5,20150930205617,09,332,277,48,7
90475469,6325820,3,20150929195010,09,332,277,48,7
62525698,6325820,4,20150927073859,09,332,277,48,7
70364382,1090818,4,20150707180604,07,1273,857,357,59
44964196,1090818,4,20150705215029,07,1273,857,357,59
31742939,1090818,5,20150705095627,07,1273,857,357,59
71983294,1090818,3,20150705023917,07,1273,857,357,59
52428350,1090818,5,20150703104517,07,1273,857,357,59
44994677,1090818,3,20150701141431,07,1273,857,357,59
45558757,1090818,3,20150701060250,07,1273,857,357,59
5337298,1090818,3,20150630224523,06,1273,857,357,59
43594230,1090818,4,20150629171529,06,1273,857,357,59
17640064,1090818,3,20150629152032,06,1273,857,357,59
42157411,1090818,4,20150627161332,06,1273,857,357,59
42101418,1090818,5,20150625172132,06,1273,857,357,59
53299119,1090818,3,20150624203811,06,1273,857,357,59
804225,1090818,5,20150622105445,06,1273,857,357,59
81275887,1090818,4,20150620225741,06,1273,857,357,59
42485995,10405,3,20150619082741,06,946,652,236,58
70057237,10405,3,20150618121252,06,946,652,236,58
35488231,10405,4,20150617101208,06,946,652,236,58
5358071,10405,4,20150617095853,06,946,652,236,58
5420559,10405,4,20150617090654,06,946,652,236,58
80408723,10405,3,20150617012140,06,946,652,236,58
5627400,10405,5,20150616173216,06,946,652,236,58
17721470,10405,3,20150616154333,06,946,652,236,58
36759789,10405,5,20150616095121,06,946,652,236,58
19870665,10405,4,20150615202335,06,946,652,236,58
59904354,10405,3,20150615105203,06,946,652,236,58
19275948,10405,4,20150614160814,06,946,652,236,58
50657115,10405,3,20150613222306,06,946,652,236,58
42896916,10405,5,20150613211930,06,946,652,236,58
19116177,10405,3,20150613072808,06,946,652,236,58
92273256,6325820,5,20151204065000,12,332,277,48,7
72742677,6325820,3,20151203085011,12,332,277,48,7
31899445,6325820,4,20151126131056,11,332,277,48,7
17379596,6325820,5,20151124164355,11,332,277,48,7
57805140,6325820,5,20151120140102,11,332,277,48,7
13017864,6325820,5,20151120085944,11,332,277,48,7
91514559,6325820,5,20151119091205,11,332,277,48,7
32973377,6325820,5,20151119075338,11,332,277,48,7
91629000,6325820,3,20151112203408,11,332,277,48,7
342581,6325820,4,20151109160820,11,332,277,48,7
90477035,6325820,5,20151105095159,11,332,277,48,7
31659582,6325820,4,20151104134133,11,332,277,48,7
71800279,6325820,5,20151103112022,11,332,277,48,7
84483807,6325820,5,20151102085932,11,332,277,48,7
39678516,6325820,5,20151026081307,10,332,277,48,7
17658201,9092533,5,20170405204314,04,2,2,0,0
50891966,9092533,4,20161010211817,10,2,2,0,0
35189551,1090818,3,20150719193427,07,1273,857,357,59
50207623,1090818,3,20150719193232,07,1273,857,357,59
63848627,1090818,5,20150719150802,07,1273,857,357,59
51027494,1090818,4,20150719133732,07,1273,857,357,59
13103206,1090818,5,20150719121658,07,1273,857,357,59
52857808,1090818,5,20150718214800,07,1273,857,357,59
62700521,1090818,5,20150718152451,07,1273,857,357,59
40359505,1090818,5,20150716163157,07,1273,857,357,59
73573371,1090818,4,20150715211826,07,1273,857,357,59
5225616,1090818,3,20150715152422,07,1273,857,357,59
68667119,1090818,4,20150715142836,07,1273,857,357,59
73048390,1090818,4,20150715082333,07,1273,857,357,59
30797013,1090818,4,20150713092443,07,1273,857,357,59
19125704,1090818,4,20150709143319,07,1273,857,357,59
80814240,1090818,3,20150708160809,07,1273,857,357,59
52456519,10405,5,20150710112345,07,946,652,236,58
1110083,10405,4,20150709145026,07,946,652,236,58
70600726,10405,5,20150708124748,07,946,652,236,58
47634520,10405,3,20150708112537,07,946,652,236,58
43418880,10405,3,20150707132838,07,946,652,236,58
31742939,10405,5,20150705095627,07,946,652,236,58
86379021,10405,2,20150703131358,07,946,652,236,58
52428350,10405,5,20150703104517,07,946,652,236,58
61064817,10405,4,20150702205945,07,946,652,236,58
5337298,10405,4,20150630224518,06,946,652,236,58
17640064,10405,3,20150629152031,06,946,652,236,58
31196838,10405,3,20150628125022,06,946,652,236,58
53299119,10405,3,20150624203817,06,946,652,236,58
31638277,10405,4,20150623160548,06,946,652,236,58
