78482704,24310,5,20170726113815,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
68477931,24310,5,20170726112547,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
77570899,24310,5,20170724191227,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
804225,24310,5,20170712235239,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
79439856,24310,5,20170710215819,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
92981779,24310,3,20170708152458,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
75838829,24310,5,20170706000355,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
89713881,24310,4,20170703122001,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
63212860,24310,5,20170702230622,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
42195641,24310,5,20170629222951,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
39851836,24310,4,20170622100013,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
36695913,24310,5,20170621163730,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
56166404,24310,5,20170621144139,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17173550,24310,5,20170621142838,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19403679,24310,5,20170621113229,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
83546448,24310,5,20170609111518,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
61306246,24310,5,20170609075949,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
53093324,24310,5,20170606150514,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
38512749,24310,4,20170603181657,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
13137429,24310,3,20170601223346,06,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17810324,24310,5,20170526131247,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
40611346,24310,5,20170515141940,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
41856814,24310,5,20170511192358,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19513707,24310,3,20170510160242,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
50298823,24310,5,20170507070347,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
236014,24310,5,20170505093918,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19367715,24310,5,20170503203443,05,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
84141068,24310,5,20170429184639,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54603401,24310,4,20170428185038,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
61814499,24310,5,20170427215511,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76342116,24310,5,20170425002601,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17334978,24310,4,20170423094113,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
43014170,24310,5,20170420122615,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
423883,24310,5,20170418144859,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76986372,24310,3,20170418090127,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
661717,24310,4,20170416192130,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54479849,24310,5,20170413205414,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10501724,24310,5,20170412203521,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
69673133,24310,5,20170411070431,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
67223792,24310,5,20170409131200,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
37341098,24310,5,20170409103304,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
38108888,24310,5,20170408224747,04,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
