@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE commentCount NUMERIC
@ATTRIBUTE greatComment NUMERIC
@ATTRIBUTE goodComment NUMERIC
@ATTRIBUTE badComment NUMERIC

@DATA
17338290,1090818,3,20140119002014,1273,857,357,59
19055170,1090818,3,20140116180947,1273,857,357,59
68350540,1090818,4,20140113163158,1273,857,357,59
87617725,1090818,5,20140112003902,1273,857,357,59
17324482,10405,5,20131017094737,946,652,236,58
5395245,10405,4,20131017093523,946,652,236,58
37337512,10405,4,20131017074603,946,652,236,58
858127,10405,4,20131016142607,946,652,236,58
19995068,10405,3,20131016104524,946,652,236,58
329685,10405,1,20131016102246,946,652,236,58
44955812,10405,5,20131016100317,946,652,236,58
31941174,10405,5,20131016095052,946,652,236,58
17635410,10405,5,20131016090739,946,652,236,58
5173361,10405,4,20131015224924,946,652,236,58
5559070,10405,4,20131015214246,946,652,236,58
46863199,10405,4,20131015202928,946,652,236,58
10137949,10405,3,20131015201043,946,652,236,58
17065392,10405,4,20131015171306,946,652,236,58
5661040,10405,4,20131015155729,946,652,236,58
41448917,6407432,4,20140306191848,556,473,71,12
5451212,6407432,3,20140305234328,556,473,71,12
63390766,6407432,3,20140304130143,556,473,71,12
68934174,6407432,5,20140228144606,556,473,71,12
70099074,6407432,5,20140226141130,556,473,71,12
49623999,6407432,4,20140224165304,556,473,71,12
196022,6407432,5,20140224115940,556,473,71,12
19870665,6407432,5,20140220110653,556,473,71,12
17253992,6407432,4,20140218195137,556,473,71,12
19014258,6407432,3,20140218095658,556,473,71,12
573132,6407432,4,20140215094119,556,473,71,12
62286917,6407432,4,20140214222550,556,473,71,12
19270569,6407432,5,20140214120024,556,473,71,12
19159316,6407432,4,20140213124401,556,473,71,12
76413826,6407432,5,20140209224115,556,473,71,12
75139859,10413,4,20140818165247,552,411,113,28
17083066,10413,4,20140818164022,552,411,113,28
68938784,10413,4,20140818144621,552,411,113,28
44507723,10413,4,20140804093507,552,411,113,28
939227,10413,4,20140802213145,552,411,113,28
17055311,10413,4,20140730101403,552,411,113,28
37952298,10413,5,20140730085701,552,411,113,28
68330595,10413,1,20140728225910,552,411,113,28
31781992,10413,5,20140728112959,552,411,113,28
10610272,10413,4,20140724091629,552,411,113,28
44993135,10413,3,20140717220646,552,411,113,28
31406605,10413,4,20140708171658,552,411,113,28
53589730,10413,4,20140628001512,552,411,113,28
47969225,10413,4,20140627115137,552,411,113,28
19673110,10413,3,20140624091038,552,411,113,28
17583064,8093959,4,20170719070721,7,7,0,0
67310260,8093959,4,20170405101812,7,7,0,0
93656232,8093959,5,20160809153541,7,7,0,0
83976353,8093959,5,20160727161009,7,7,0,0
136176,8093959,4,20150817192913,7,7,0,0
19566401,8093959,5,20150226153524,7,7,0,0
19133531,8093959,5,20150226103637,7,7,0,0
5395245,1090818,4,20140224214415,1273,857,357,59
5668807,1090818,4,20140224212101,1273,857,357,59
36020267,1090818,5,20140223120824,1273,857,357,59
49723819,1090818,3,20140222225256,1273,857,357,59
908819,1090818,4,20140220110513,1273,857,357,59
62769410,1090818,4,20140219165045,1273,857,357,59
17744887,1090818,5,20140219113722,1273,857,357,59
57377201,1090818,3,20140218111621,1273,857,357,59
61073754,1090818,3,20140213154052,1273,857,357,59
42883800,1090818,5,20140212090851,1273,857,357,59
431093,1090818,5,20140211192102,1273,857,357,59
75778524,1090818,5,20140211122611,1273,857,357,59
19461202,1090818,5,20140210131739,1273,857,357,59
76413826,1090818,5,20140209221821,1273,857,357,59
84844684,1090818,2,20140208173015,1273,857,357,59
13112259,10405,2,20131019092538,946,652,236,58
40611346,10405,3,20131019084211,946,652,236,58
17075272,10405,5,20131019082443,946,652,236,58
89014172,10405,4,20131018233606,946,652,236,58
13073699,10405,3,20131018205751,946,652,236,58
35405514,10405,1,20131018111239,946,652,236,58
5514711,10405,4,20131018104928,946,652,236,58
78500978,10405,5,20131018100928,946,652,236,58
517065,10405,4,20131017213351,946,652,236,58
19031235,10405,3,20131017184621,946,652,236,58
5177289,10405,5,20131017161853,946,652,236,58
336431,10405,5,20131017160227,946,652,236,58
1110251,10405,4,20131017141047,946,652,236,58
31083914,10405,3,20131017103345,946,652,236,58
19109851,10405,4,20131017101436,946,652,236,58
19891863,6407432,4,20140504011232,556,473,71,12
34738560,6407432,3,20140503214039,556,473,71,12
42194661,6407432,5,20140502231758,556,473,71,12
62081102,6407432,5,20140429204114,556,473,71,12
60518295,6407432,2,20140428235149,556,473,71,12
33861547,6407432,5,20140428100811,556,473,71,12
17188386,6407432,4,20140403132017,556,473,71,12
57657481,6407432,5,20140403115628,556,473,71,12
379837,6407432,4,20140328010305,556,473,71,12
30637328,6407432,5,20140325113423,556,473,71,12
55752394,6407432,5,20140324162341,556,473,71,12
76070994,6407432,5,20140321031412,556,473,71,12
41760681,6407432,4,20140320175734,556,473,71,12
17352839,6407432,4,20140319173039,556,473,71,12
66465487,6407432,3,20140307172351,556,473,71,12
17509264,10413,4,20140819144257,552,411,113,28
5361573,10413,4,20140819143812,552,411,113,28
10231422,10413,4,20140819142643,552,411,113,28
17262421,10413,4,20140819141506,552,411,113,28
17297535,10413,4,20140819140735,552,411,113,28
532344,10413,4,20140819140550,552,411,113,28
69208805,10413,4,20140819135938,552,411,113,28
68730371,10413,4,20140819135511,552,411,113,28
73346387,10413,4,20140819134835,552,411,113,28
17504260,10413,4,20140819134136,552,411,113,28
10265699,10413,4,20140819133255,552,411,113,28
2514991,10413,4,20140819132736,552,411,113,28
65099004,10413,4,20140819120702,552,411,113,28
10395704,10413,4,20140819114407,552,411,113,28
10214146,10413,4,20140819113532,552,411,113,28
107507,1090818,5,20140225173348,1273,857,357,59
89581958,1090818,4,20140225155011,1273,857,357,59
87677151,1090818,4,20140225154504,1273,857,357,59
17341342,1090818,4,20140225151800,1273,857,357,59
17652426,1090818,4,20140225144144,1273,857,357,59
5236023,1090818,4,20140225142548,1273,857,357,59
39149459,1090818,4,20140225141535,1273,857,357,59
5031806,1090818,4,20140225134743,1273,857,357,59
17390392,1090818,4,20140225131935,1273,857,357,59
591738,1090818,2,20140225123733,1273,857,357,59
70099074,1090818,5,20140225095649,1273,857,357,59
42012171,1090818,5,20140224230327,1273,857,357,59
17432715,1090818,4,20140224225043,1273,857,357,59
5446613,1090818,4,20140224222601,1273,857,357,59
64730578,1090818,4,20140224214752,1273,857,357,59
65562619,10405,3,20131024134243,946,652,236,58
293973,10405,3,20131024085800,946,652,236,58
78040533,10405,4,20131023095828,946,652,236,58
10403306,10405,3,20131021235045,946,652,236,58
34978334,10405,5,20131021210806,946,652,236,58
19141460,10405,4,20131021195913,946,652,236,58
34456628,10405,5,20131021161519,946,652,236,58
726789,10405,3,20131020211937,946,652,236,58
17430515,10405,5,20131020202946,946,652,236,58
10284509,10405,5,20131020180125,946,652,236,58
19608817,10405,2,20131020162200,946,652,236,58
713761,10405,4,20131020141558,946,652,236,58
36291687,10405,5,20131019230351,946,652,236,58
17462325,10405,4,20131019191718,946,652,236,58
67842645,10405,5,20131019125450,946,652,236,58
19057480,6407432,4,20140511195701,556,473,71,12
17258897,6407432,4,20140511193335,556,473,71,12
75397996,6407432,4,20140511192757,556,473,71,12
337658,6407432,4,20140511183954,556,473,71,12
216662,6407432,4,20140511182920,556,473,71,12
398545,6407432,4,20140511162136,556,473,71,12
17667663,6407432,4,20140511155936,556,473,71,12
58642228,6407432,5,20140510010906,556,473,71,12
40390407,6407432,5,20140508135851,556,473,71,12
17094643,6407432,3,20140507155033,556,473,71,12
17374035,6407432,4,20140507104445,556,473,71,12
50856079,6407432,5,20140506220553,556,473,71,12
55048496,6407432,5,20140506134419,556,473,71,12
864853,6407432,4,20140505122952,556,473,71,12
355115,6407432,5,20140504152650,556,473,71,12
5275187,6325817,4,20140512163217,1392,1214,151,23
73808721,6325817,4,20140512163018,1392,1214,151,23
172752,6325817,4,20140512162600,1392,1214,151,23
35234130,6325817,4,20140512162131,1392,1214,151,23
19025368,6325817,4,20140512162012,1392,1214,151,23
906947,6325817,4,20140512161826,1392,1214,151,23
395978,6325817,4,20140512161130,1392,1214,151,23
17055824,6325817,4,20140512155806,1392,1214,151,23
748894,6325817,4,20140512155420,1392,1214,151,23
35923183,6325817,4,20140512155145,1392,1214,151,23
17202499,6325817,4,20140512155006,1392,1214,151,23
42183352,6325817,4,20140512154625,1392,1214,151,23
17348935,6325817,4,20140512152934,1392,1214,151,23
321103,6325817,4,20140512152721,1392,1214,151,23
17694670,6325817,4,20140512150856,1392,1214,151,23
30931707,10413,3,20140905095544,552,411,113,28
32319701,10413,5,20140904191039,552,411,113,28
5000929,10413,4,20140902225345,552,411,113,28
39484822,10413,5,20140902180307,552,411,113,28
72991537,10413,3,20140823215932,552,411,113,28
47943768,10413,5,20140823205200,552,411,113,28
59473809,10413,4,20140823113121,552,411,113,28
883659,10413,1,20140822105824,552,411,113,28
2824750,10413,4,20140819155658,552,411,113,28
824705,10413,4,20140819155025,552,411,113,28
17174211,10413,4,20140819154633,552,411,113,28
5193901,10413,4,20140819151616,552,411,113,28
896736,10413,4,20140819145340,552,411,113,28
5141166,10413,4,20140819144816,552,411,113,28
17484626,10413,4,20140819144614,552,411,113,28
47922640,1090818,4,20140309220229,1273,857,357,59
48827164,1090818,5,20140307125318,1273,857,357,59
64076030,1090818,3,20140227152237,1273,857,357,59
283359,1090818,5,20140226175334,1273,857,357,59
10147928,1090818,4,20140226175101,1273,857,357,59
17791588,1090818,4,20140226175036,1273,857,357,59
5632208,1090818,4,20140226174703,1273,857,357,59
82063830,1090818,4,20140226174147,1273,857,357,59
487357,1090818,4,20140226174032,1273,857,357,59
82423775,1090818,4,20140226165356,1273,857,357,59
55189443,1090818,4,20140226165228,1273,857,357,59
978170,1090818,4,20140226163251,1273,857,357,59
36988743,1090818,4,20140226142949,1273,857,357,59
5148411,1090818,5,20140226094811,1273,857,357,59
17274101,1090818,4,20140225200507,1273,857,357,59
93359751,5438617,4,20170512190510,9,8,1,0
93814475,5438617,5,20170817120253,9,8,1,0
31097465,5438617,5,20170516190514,9,8,1,0
38863679,5438617,4,20170404151735,9,8,1,0
646104,5438617,3,20160107121121,9,8,1,0
50891966,5438617,4,20150604080425,9,8,1,0
89327496,5438617,4,20150528151351,9,8,1,0
41039044,5438617,4,20140612230752,9,8,1,0
42194661,5438617,5,20140503000024,9,8,1,0
17614508,10405,5,20131105160139,946,652,236,58
53775167,10405,3,20131031153453,946,652,236,58
17130316,10405,5,20131031144924,946,652,236,58
85564907,10405,4,20131030110654,946,652,236,58
13000491,10405,3,20131028205336,946,652,236,58
39741691,10405,4,20131028102712,946,652,236,58
68004245,10405,4,20131027224243,946,652,236,58
31554618,10405,5,20131027173108,946,652,236,58
33810909,10405,5,20131027002248,946,652,236,58
81300631,10405,5,20131026220820,946,652,236,58
72801807,10405,5,20131025201401,946,652,236,58
17262275,10405,1,20131025115205,946,652,236,58
5451212,10405,2,20131025000257,946,652,236,58
80217242,10405,3,20131024172024,946,652,236,58
17628328,10405,4,20131024151130,946,652,236,58
17371394,6407432,4,20140514132528,556,473,71,12
89663702,6407432,5,20140513234101,556,473,71,12
62752855,6407432,4,20140512192612,556,473,71,12
17412866,6407432,4,20140512180540,556,473,71,12
5233412,6407432,4,20140512170705,556,473,71,12
16094717,6407432,4,20140512165524,556,473,71,12
35234130,6407432,4,20140512162157,556,473,71,12
163581,6407432,4,20140512161023,556,473,71,12
35923183,6407432,4,20140512155305,556,473,71,12
42183352,6407432,4,20140512154719,556,473,71,12
17348935,6407432,4,20140512153110,556,473,71,12
321103,6407432,4,20140512152636,556,473,71,12
17326681,6407432,4,20140512151645,556,473,71,12
553063,6407432,4,20140511201102,556,473,71,12
57870109,6407432,4,20140511200342,556,473,71,12
32773399,10413,5,20141206094158,552,411,113,28
82034884,10413,5,20141130195343,552,411,113,28
35784589,10413,5,20141126085457,552,411,113,28
31175516,10413,3,20141118144703,552,411,113,28
176386,10413,5,20141113132915,552,411,113,28
19580984,10413,4,20141112090817,552,411,113,28
36663779,10413,4,20141031194147,552,411,113,28
10414878,10413,4,20141013155411,552,411,113,28
61174541,10413,4,20141001163916,552,411,113,28
81697281,10413,5,20140922220738,552,411,113,28
88590900,10413,5,20140918140938,552,411,113,28
66913180,10413,4,20140918084837,552,411,113,28
54916140,10413,4,20140916141941,552,411,113,28
32140019,10413,5,20140916095133,552,411,113,28
42485995,10413,3,20140911122117,552,411,113,28
380631,1090818,5,20140326115242,1273,857,357,59
32747975,1090818,3,20140325181721,1273,857,357,59
17215569,1090818,5,20140325091321,1273,857,357,59
51320133,1090818,5,20140324193934,1273,857,357,59
55752394,1090818,3,20140324162239,1273,857,357,59
5541058,1090818,5,20140324160725,1273,857,357,59
66716514,1090818,2,20140322183135,1273,857,357,59
77341552,1090818,4,20140321164827,1273,857,357,59
76070994,1090818,5,20140321033413,1273,857,357,59
87220388,1090818,3,20140320031217,1273,857,357,59
1132195,1090818,4,20140318171617,1273,857,357,59
60363501,1090818,5,20140318121725,1273,857,357,59
55205768,1090818,4,20140316170307,1273,857,357,59
82798098,1090818,3,20140314154006,1273,857,357,59
66523839,1090818,3,20140313114210,1273,857,357,59
19983603,10405,5,20131118125838,946,652,236,58
235674,10405,1,20131118062138,946,652,236,58
646837,10405,3,20131117155202,946,652,236,58
65779835,10405,5,20131116101628,946,652,236,58
19188369,10405,4,20131115144544,946,652,236,58
847072,10405,4,20131115134132,946,652,236,58
17134620,10405,3,20131115123433,946,652,236,58
1089009,10405,5,20131114210319,946,652,236,58
84558940,10405,5,20131114165527,946,652,236,58
84645381,10405,5,20131114115526,946,652,236,58
17483146,10405,4,20131114112945,946,652,236,58
1098735,10405,5,20131111134958,946,652,236,58
17339755,10405,4,20131110225300,946,652,236,58
63532667,10405,5,20131108231713,946,652,236,58
73930085,10405,4,20131107120314,946,652,236,58
20025036,6407432,4,20140520152241,556,473,71,12
37269380,6407432,4,20140520151317,556,473,71,12
281716,6407432,4,20140520143202,556,473,71,12
423883,6407432,4,20140520103404,556,473,71,12
665768,6407432,4,20140520100234,556,473,71,12
291871,6407432,4,20140520094526,556,473,71,12
5350960,6407432,4,20140520093718,556,473,71,12
17287497,6407432,4,20140520083044,556,473,71,12
19216988,6407432,5,20140517192746,556,473,71,12
855165,6407432,5,20140516155550,556,473,71,12
5253934,6407432,5,20140514183708,556,473,71,12
17280213,6407432,3,20140514143703,556,473,71,12
10326942,6407432,4,20140514143141,556,473,71,12
41775216,6407432,3,20140514142213,556,473,71,12
19181213,6407432,4,20140514133839,556,473,71,12
67046876,10413,4,20150302221104,552,411,113,28
5093776,10413,4,20150217145744,552,411,113,28
809582,10413,3,20150212152818,552,411,113,28
5259748,10413,4,20150211210912,552,411,113,28
36235136,10413,4,20150210223847,552,411,113,28
65341075,10413,4,20150131140132,552,411,113,28
59306938,10413,5,20150123211434,552,411,113,28
46539593,10413,5,20150120161210,552,411,113,28
66944167,10413,5,20150118145549,552,411,113,28
33160216,10413,5,20150116232036,552,411,113,28
17484766,10413,4,20150116165304,552,411,113,28
43974402,10413,5,20150116095331,552,411,113,28
553001,10413,4,20150114231305,552,411,113,28
69369423,10413,3,20141212081814,552,411,113,28
55735055,10413,5,20141208225746,552,411,113,28
47751361,1090818,4,20140407112148,1273,857,357,59
55278644,1090818,5,20140406114427,1273,857,357,59
75892404,1090818,5,20140405152928,1273,857,357,59
5083314,1090818,4,20140404123629,1273,857,357,59
59526247,1090818,5,20140404111340,1273,857,357,59
41372976,1090818,4,20140403164726,1273,857,357,59
17143234,1090818,4,20140403133520,1273,857,357,59
75445904,1090818,5,20140402091026,1273,857,357,59
36175492,1090818,4,20140401214849,1273,857,357,59
66532554,1090818,3,20140401004159,1273,857,357,59
30261895,1090818,2,20140331072445,1273,857,357,59
17387769,1090818,3,20140327002439,1273,857,357,59
71018723,1090818,4,20140326224702,1273,857,357,59
5173361,1090818,4,20140326214942,1273,857,357,59
67050628,1090818,3,20140326165808,1273,857,357,59
57209437,10405,5,20131123220831,946,652,236,58
19069360,10405,3,20131123151252,946,652,236,58
19191398,10405,3,20131123145436,946,652,236,58
31571641,10405,5,20131122235921,946,652,236,58
551344,10405,3,20131122110918,946,652,236,58
74680036,10405,5,20131122100734,946,652,236,58
19244528,10405,5,20131122023209,946,652,236,58
5022467,10405,5,20131121192621,946,652,236,58
79513967,10405,3,20131121094234,946,652,236,58
69847287,10405,3,20131120220600,946,652,236,58
19213395,10405,5,20131120112426,946,652,236,58
69167241,10405,4,20131120091433,946,652,236,58
950836,10405,5,20131118232021,946,652,236,58
19313695,10405,4,20131118211336,946,652,236,58
17713400,10405,4,20131118140702,946,652,236,58
19131933,6407432,5,20140523191143,556,473,71,12
17694670,6407432,4,20140522094801,556,473,71,12
5157114,6407432,4,20140522085839,556,473,71,12
1004991,6407432,5,20140522084406,556,473,71,12
408310,6407432,4,20140521164827,556,473,71,12
54576178,6407432,4,20140521163905,556,473,71,12
17254267,6407432,4,20140521154113,556,473,71,12
2244186,6407432,3,20140521152431,556,473,71,12
51084238,6407432,5,20140521151139,556,473,71,12
5089750,6407432,4,20140521143314,556,473,71,12
17402993,6407432,4,20140521133023,556,473,71,12
5164066,6407432,4,20140520171435,556,473,71,12
17466860,6407432,4,20140520162344,556,473,71,12
17274101,6407432,4,20140520161337,556,473,71,12
213278,6407432,4,20140520153845,556,473,71,12
62840535,7911290,4,20160924204228,8,7,1,0
69251928,7911290,5,20170813230503,8,7,1,0
93348562,7911290,5,20160817122435,8,7,1,0
607825,7911290,5,20160809095645,8,7,1,0
266064,7911290,3,20160123153256,8,7,1,0
10116747,7911290,5,20151013151522,8,7,1,0
52568050,7911290,5,20150915203559,8,7,1,0
5475179,7911290,4,20140805173558,8,7,1,0
70057237,10413,4,20150609191124,552,411,113,28
5174845,10413,3,20150607201215,552,411,113,28
90403131,10413,4,20150529151118,552,411,113,28
17631099,10413,4,20150524102455,552,411,113,28
62324627,10413,4,20150504143922,552,411,113,28
34178428,10413,4,20150427152924,552,411,113,28
90096428,10413,2,20150426165259,552,411,113,28
58787959,10413,4,20150423212046,552,411,113,28
49719517,10413,5,20150423063520,552,411,113,28
59226105,10413,3,20150415160903,552,411,113,28
62769410,10413,4,20150327093855,552,411,113,28
52553959,10413,5,20150317105435,552,411,113,28
52111927,10413,5,20150311201921,552,411,113,28
78489403,10413,4,20150308100019,552,411,113,28
75683415,10413,4,20150306133833,552,411,113,28
30130950,1090818,5,20140418004402,1273,857,357,59
10908924,1090818,5,20140417101819,1273,857,357,59
82030363,1090818,4,20140415160727,1273,857,357,59
5258822,1090818,3,20140414144645,1273,857,357,59
39978475,1090818,3,20140413083652,1273,857,357,59
535185,1090818,4,20140412035541,1273,857,357,59
39961471,1090818,4,20140411234906,1273,857,357,59
19291642,1090818,5,20140411104008,1273,857,357,59
84868995,1090818,5,20140410135226,1273,857,357,59
53417624,1090818,5,20140410113951,1273,857,357,59
597471,1090818,1,20140410103718,1273,857,357,59
10960195,1090818,2,20140410095345,1273,857,357,59
49530686,1090818,4,20140410072248,1273,857,357,59
59701594,1090818,4,20140409093211,1273,857,357,59
411113,1090818,3,20140407123712,1273,857,357,59
43511299,10405,4,20131129172105,946,652,236,58
43813810,10405,3,20131129161621,946,652,236,58
17555293,10405,4,20131129150528,946,652,236,58
738093,10405,2,20131129123103,946,652,236,58
68700018,10405,5,20131128112619,946,652,236,58
52662198,10405,5,20131128110031,946,652,236,58
5244124,10405,4,20131128095908,946,652,236,58
81533861,10405,4,20131128094432,946,652,236,58
63971067,10405,2,20131127125651,946,652,236,58
74369196,10405,5,20131126224326,946,652,236,58
829125,10405,3,20131126161130,946,652,236,58
5415388,10405,5,20131126160629,946,652,236,58
5034191,10405,4,20131126160323,946,652,236,58
10135907,10405,5,20131125152407,946,652,236,58
56800497,10405,5,20131125151514,946,652,236,58
66638040,6407432,4,20140714135106,556,473,71,12
17205415,6407432,4,20140710090603,556,473,71,12
31406605,6407432,4,20140708170401,556,473,71,12
19818392,6407432,5,20140626235002,556,473,71,12
71226648,6407432,5,20140624213905,556,473,71,12
54085780,6407432,5,20140622144740,556,473,71,12
61514577,6407432,4,20140619005144,556,473,71,12
75608717,6407432,4,20140618221853,556,473,71,12
69749143,6407432,4,20140613093157,556,473,71,12
47682740,6407432,5,20140611112147,556,473,71,12
5123429,6407432,5,20140610144614,556,473,71,12
17558554,6407432,4,20140528133500,556,473,71,12
82550856,6407432,5,20140525232613,556,473,71,12
58109766,6407432,4,20140524233000,556,473,71,12
813333,6407432,5,20140524110811,556,473,71,12
17371394,6325817,4,20140514132225,1392,1214,151,23
17143593,6325817,4,20140514131542,1392,1214,151,23
17288315,6325817,4,20140514131246,1392,1214,151,23
89663702,6325817,5,20140513234157,1392,1214,151,23
54350287,6325817,3,20140512230244,1392,1214,151,23
10199932,6325817,5,20140512224533,1392,1214,151,23
944528,6325817,4,20140512193410,1392,1214,151,23
62752855,6325817,4,20140512192355,1392,1214,151,23
600600,6325817,4,20140512192111,1392,1214,151,23
187580,6325817,4,20140512190834,1392,1214,151,23
84471621,6325817,4,20140512190642,1392,1214,151,23
415212,6325817,4,20140512170943,1392,1214,151,23
5233412,6325817,4,20140512170815,1392,1214,151,23
16094717,6325817,4,20140512165411,1392,1214,151,23
325325,6325817,4,20140512165302,1392,1214,151,23
17236981,10413,4,20150731123112,552,411,113,28
72575776,10413,5,20150730100139,552,411,113,28
49543200,10413,3,20150721161024,552,411,113,28
65779835,10413,5,20150714095616,552,411,113,28
61513814,10413,3,20150706094702,552,411,113,28
50891966,10413,4,20150703181903,552,411,113,28
10806735,10413,4,20150703131116,552,411,113,28
17276168,10413,3,20150701144909,552,411,113,28
44994677,10413,3,20150701141504,552,411,113,28
53299119,10413,4,20150624203829,552,411,113,28
5458880,10413,3,20150617165902,552,411,113,28
53428357,10413,4,20150617143503,552,411,113,28
36759789,10413,5,20150616095152,552,411,113,28
19271777,10413,4,20150614230419,552,411,113,28
5420559,10413,4,20150614125309,552,411,113,28
31979453,1090818,5,20140504175000,1273,857,357,59
974721,1090818,3,20140503215555,1273,857,357,59
73249852,1090818,5,20140502231416,1273,857,357,59
51777694,1090818,5,20140502165729,1273,857,357,59
65896717,1090818,4,20140428202326,1273,857,357,59
40961590,1090818,3,20140428123418,1273,857,357,59
10346522,1090818,3,20140427141505,1273,857,357,59
19304122,1090818,5,20140425084317,1273,857,357,59
47994669,1090818,3,20140424103207,1273,857,357,59
68921174,1090818,3,20140423222224,1273,857,357,59
46729315,1090818,5,20140422162403,1273,857,357,59
79939896,1090818,5,20140421134611,1273,857,357,59
77185287,1090818,3,20140420105931,1273,857,357,59
293478,1090818,2,20140418160342,1273,857,357,59
82852360,1090818,3,20140418140742,1273,857,357,59
17304310,10405,5,20131204205441,946,652,236,58
17481172,10405,5,20131203232136,946,652,236,58
17512080,10405,3,20131203204130,946,652,236,58
89963861,10405,3,20131203164547,946,652,236,58
597591,10405,3,20131203083150,946,652,236,58
41394911,10405,5,20131202204304,946,652,236,58
69971498,10405,4,20131202160705,946,652,236,58
19305696,10405,5,20131202125239,946,652,236,58
80938597,10405,4,20131202124045,946,652,236,58
73549297,10405,5,20131201155833,946,652,236,58
19513229,10405,5,20131201105901,946,652,236,58
10519171,10405,3,20131201010232,946,652,236,58
17538974,10405,4,20131130194741,946,652,236,58
86055219,10405,1,20131130174331,946,652,236,58
5225337,10405,5,20131129181434,946,652,236,58
362882,6407432,5,20140731141751,556,473,71,12
88319837,6407432,4,20140731110957,556,473,71,12
19423691,6407432,3,20140731090735,556,473,71,12
34169215,6407432,4,20140730133014,556,473,71,12
5388537,6407432,5,20140728115505,556,473,71,12
40204262,6407432,5,20140726194218,556,473,71,12
436398,6407432,5,20140724122606,556,473,71,12
71125385,6407432,5,20140721161115,556,473,71,12
32408862,6407432,5,20140720221923,556,473,71,12
50473920,6407432,4,20140720200425,556,473,71,12
50497892,6407432,4,20140720000717,556,473,71,12
57197259,6407432,3,20140719122041,556,473,71,12
45070834,6407432,5,20140717110118,556,473,71,12
19061738,6407432,5,20140715103514,556,473,71,12
917724,6407432,5,20140714170451,556,473,71,12
730809,10413,5,20150813144922,552,411,113,28
53282990,10413,5,20150813111955,552,411,113,28
575209,10413,3,20150813101653,552,411,113,28
17440887,10413,4,20150812235529,552,411,113,28
69634420,10413,3,20150812154748,552,411,113,28
118628,10413,4,20150812105026,552,411,113,28
5128290,10413,5,20150809180310,552,411,113,28
17640064,10413,5,20150809141816,552,411,113,28
17521409,10413,5,20150809120403,552,411,113,28
166553,10413,5,20150807135029,552,411,113,28
76166287,10413,4,20150807034629,552,411,113,28
61337705,10413,5,20150806180251,552,411,113,28
70872852,10413,3,20150805112459,552,411,113,28
835509,10413,3,20150803170920,552,411,113,28
36301360,10413,4,20150802003240,552,411,113,28
19723739,6816958,3,20160501091800,13,7,5,1
85795942,6816958,5,20160425081255,13,7,5,1
71514131,6816958,4,20160229000238,13,7,5,1
51985468,6816958,3,20150923150759,13,7,5,1
5128290,6816958,5,20150809180311,13,7,5,1
35321005,6816958,4,20150309102627,13,7,5,1
19083211,6816958,5,20140704080807,13,7,5,1
30117631,6816958,4,20140414230632,13,7,5,1
76413826,6816958,5,20140209232144,13,7,5,1
17304310,6816958,2,20131212162434,13,7,5,1
46221031,6816958,3,20131121222912,13,7,5,1
17810324,6816958,3,20131115195231,13,7,5,1
5173361,6816958,3,20131030161332,13,7,5,1
813333,1090818,5,20140524110849,1273,857,357,59
82225749,1090818,4,20140523221732,1273,857,357,59
19183481,1090818,5,20140523164244,1273,857,357,59
66791356,1090818,3,20140518103510,1273,857,357,59
60146972,1090818,5,20140515220650,1273,857,357,59
32790183,1090818,5,20140515104259,1273,857,357,59
17340507,1090818,3,20140514213727,1273,857,357,59
17441187,1090818,4,20140512143011,1273,857,357,59
59846843,1090818,5,20140511104945,1273,857,357,59
11780,1090818,5,20140510170202,1273,857,357,59
39369818,1090818,5,20140510155041,1273,857,357,59
1074571,1090818,3,20140507095301,1273,857,357,59
87469008,1090818,1,20140506142842,1273,857,357,59
61949464,1090818,4,20140505183843,1273,857,357,59
18004080,1090818,4,20140505102201,1273,857,357,59
44463221,10405,5,20131217193936,946,652,236,58
494242,10405,4,20131217143216,946,652,236,58
55058168,10405,5,20131217134612,946,652,236,58
47850503,10405,2,20131214151632,946,652,236,58
17521844,10405,4,20131213224653,946,652,236,58
66936240,10405,4,20131213004647,946,652,236,58
33676833,10405,5,20131212120502,946,652,236,58
19961121,10405,5,20131209112910,946,652,236,58
40056423,10405,4,20131207223344,946,652,236,58
60923038,10405,5,20131206010141,946,652,236,58
30493998,10405,5,20131205185500,946,652,236,58
58807649,10405,4,20131205115442,946,652,236,58
36977895,10405,4,20131205103431,946,652,236,58
17551930,10405,3,20131205101930,946,652,236,58
40776868,10405,5,20131205093221,946,652,236,58
46906357,6407432,4,20140822162431,556,473,71,12
44422991,6407432,4,20140821172905,556,473,71,12
52125304,6407432,4,20140820155541,556,473,71,12
76412871,6407432,4,20140820155318,556,473,71,12
61919101,6407432,5,20140820140805,556,473,71,12
37033204,6407432,5,20140819141558,556,473,71,12
17123702,6407432,5,20140819090503,556,473,71,12
70927102,6407432,5,20140813110354,556,473,71,12
86907696,6407432,3,20140813103311,556,473,71,12
71945688,6407432,5,20140809120728,556,473,71,12
66109868,6407432,5,20140808130323,556,473,71,12
49526604,6407432,1,20140804083530,556,473,71,12
56218614,6407432,3,20140802151110,556,473,71,12
49813915,6407432,4,20140801160906,556,473,71,12
668110,6407432,4,20140801103905,556,473,71,12
739287,1090818,4,20140608132245,1273,857,357,59
